Account Name,Service Name,Audit Type,Location,Address,City,State,Zip,Round,Scheduled Date,Start Date,Completion Date,Audit Duration,Score,Golf Score,Specialist,RP Order #,Status,Imported From,Sent To Client,Report
OCP Corp,OCP Corp Audit,Audit,T0828,2345 NE Northgate Way,Livermore,WA,94551-9641,Round 3 - 2013,7/18/13 0:00,7/18/13 10:05,7/18/13 13:02,176,89.71,6,Gerald Schoenberger,8061410,Closed,,2013-07-18T20:40:44.517,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0858,2346 NE Northgate Way,Houston,WA,77040-6003,Round 3 - 2013,6/25/13 0:00,7/18/13 10:57,7/18/13 13:01,124,1,1,Jayne Mcbain,8059500,Closed,,2013-07-19T01:59:23.597,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2184,2347 NE Northgate Way,Uniontown,WA,15401-8418,Round 3 - 2013,7/18/13 0:00,7/18/13 9:01,7/18/13 13:01,239,0,0,Forrest Boze,8059805,Closed,,2013-07-18T21:34:27.013,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2184,2348 NE Northgate Way,Uniontown,WA,15401-8418,Round 3 - 2013,7/18/13 0:00,7/18/13 8:51,7/18/13 13:00,248,86.21,6,Tana Nolley,8060334,Closed,,2013-07-18T21:34:31.130,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1984,2349 NE Northgate Way,San Jose,WA,95122-1921,Round 3 - 2013,7/18/13 0:00,7/18/13 8:42,7/18/13 12:59,256,94.97,4,Rachele Lashua,8060495,Closed,,2013-07-19T03:35:59.253,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1984,2350 NE Northgate Way,San Jose,WA,95122-1921,Round 3 - 2013,7/18/13 0:00,7/18/13 8:45,7/18/13 12:58,252,1,1,Jacinta Pease,8058772,Closed,,2013-07-19T03:35:58.297,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1414,2351 NE Northgate Way,Butler,WA,16001-2482,Round 3 - 2013,7/18/13 0:00,7/18/13 10:44,7/18/13 12:53,128,1,1,Dorris Lyford,8059053,Closed,,2013-07-18T23:16:30.690,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1811,2352 NE Northgate Way,Texarkana,WA,75503-1081,Round 3 - 2013,7/18/13 0:00,7/18/13 11:07,7/18/13 12:53,105,91.84,2,Kizzie Rea,8060677,Closed,,2013-07-19T01:14:33.493,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1414,2353 NE Northgate Way,Butler,WA,16001-2482,Round 3 - 2013,7/18/13 0:00,7/18/13 10:41,7/18/13 12:53,131,81.26,9,Sherly Gaudet,8060869,Closed,,2013-07-18T23:16:34.847,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2329,2354 NE Northgate Way,Granada Hills,WA,91344-4204,Round 3 - 2013,7/18/13 0:00,7/18/13 9:56,7/18/13 12:46,169,1,1,Anamaria Durbin,8059706,Closed,,2013-07-26T19:05:26.517,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2329,2355 NE Northgate Way,Granada Hills,WA,91344-4204,Round 3 - 2013,7/18/13 0:00,7/18/13 9:53,7/18/13 12:45,171,89.26,5,Gillian Ceasar,8060191,Closed,,2013-07-26T19:08:37.537,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0147,2356 NE Northgate Way,Englewood,WA,80112,Round 3 - 2013,7/18/13 0:00,7/18/13 9:30,7/18/13 12:44,193,85.38,7,Lorretta Marcial,8061716,Closed,,2013-07-19T00:08:14.650,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0147,2357 NE Northgate Way,Englewood,WA,80112,Round 3 - 2013,7/18/13 0:00,7/18/13 9:30,7/18/13 12:42,191,2,2,Shirl Winger,8059341,Closed,,2013-07-19T00:08:11.303,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2046,2358 NE Northgate Way,West St Paul,WA,55118-3919,Round 3 - 2013,7/18/13 0:00,7/18/13 8:36,7/18/13 12:37,240,96.06,8,Astrid Adamo,8060461,Closed,,2013-07-19T12:41:22.220,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2046,2359 NE Northgate Way,West St Paul,WA,55118-3919,Round 3 - 2013,7/18/13 0:00,7/18/13 8:42,7/18/13 12:36,233,1,1,Enda Lotts,8059405,Closed,,2013-07-19T12:41:15.057,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1442,2360 NE Northgate Way,Watertown,WA,2472,Round 3 - 2013,7/18/13 0:00,7/18/13 9:44,7/18/13 12:33,168,0,0,Jayme Everette,8059727,Closed,,2013-07-18T21:49:43.993,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1442,2361 NE Northgate Way,Watertown,WA,2472,Round 3 - 2013,7/18/13 0:00,7/18/13 9:40,7/18/13 12:32,171,91.93,5,Syreeta Updike,8060836,Closed,,2013-07-18T21:49:46.320,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1524,2362 NE Northgate Way,Las Vegas,WA,89147-7123,Round 3 - 2013,7/18/13 0:00,7/18/13 9:05,7/18/13 12:31,205,4,4,Ja Kluender,8059013,Closed,,2013-07-19T00:11:14.137,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1524,2363 NE Northgate Way,Las Vegas,WA,89147-7123,Round 3 - 2013,7/18/13 0:00,7/18/13 9:04,7/18/13 12:30,205,96.2,3,Casandra Ryder,8060760,Closed,,2013-07-19T00:11:14.543,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2270,2364 NE Northgate Way,El Dorado Hills,WA,95762-7131,Round 3 - 2013,7/18/13 0:00,7/18/13 9:05,7/18/13 12:27,201,1,1,Ashleigh Milliken,8059160,Closed,,2013-07-19T03:17:38.240,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0750,2365 NE Northgate Way,Valdosta,WA,31601-3502,Round 3 - 2013,7/18/13 0:00,7/18/13 10:12,7/18/13 12:27,134,100,0,Evelyn Dykeman,8061464,Closed,,2013-07-19T02:18:30.873,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2270,2366 NE Northgate Way,El Dorado Hills,WA,95762-7131,Round 3 - 2013,7/18/13 0:00,7/18/13 9:00,7/18/13 12:27,206,84.57,11,Shantell Messersmith,8060248,Closed,,2013-07-19T03:17:45.737,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1870,2367 NE Northgate Way,Simpsonville,WA,29680-6708,Round 3 - 2013,7/18/13 0:00,7/18/13 8:35,7/18/13 12:18,222,83.16,8,Harland Gullett,8060616,Closed,,2013-07-18T22:12:09.563,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1408,2368 NE Northgate Way,Los Angeles,WA,90041,Round 3 - 2013,7/18/13 0:00,7/18/13 8:38,7/18/13 12:16,217,0,0,Vivienne Pawloski,8059939,Closed,,2013-07-19T05:49:30.297,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T0318,2369 NE Northgate Way,Yuba City,WA,95991-3102,Round 3 - 2013,7/18/13 0:00,7/18/13 9:36,7/18/13 12:13,156,1,1,Dian Bosio,8226047,Closed,,2013-07-18T22:22:39.980,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0318,2370 NE Northgate Way,Yuba City,WA,95991-3102,Round 3 - 2013,7/18/13 0:00,7/18/13 9:34,7/18/13 12:13,158,92.75,5,Florine Lawley,8226031,Closed,,2013-07-18T22:22:41.093,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1945,2371 NE Northgate Way,Wichita,WA,67205-7311,Round 3 - 2013,7/18/13 0:00,7/18/13 8:02,7/18/13 12:12,249,0,0,Marlo Gramlich,8290352,Closed,,2013-07-19T00:31:25.110,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1945,2372 NE Northgate Way,Wichita,WA,67205-7311,Round 3 - 2013,7/18/13 0:00,7/18/13 7:59,7/18/13 12:12,252,93.14,8,Meryl Mckissick,8290357,Closed,,2013-07-19T00:31:32.413,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2357,2373 NE Northgate Way,Tulsa,WA,74132-1838,Round 3 - 2013,7/18/13 0:00,7/18/13 9:30,7/18/13 12:09,158,1,1,Jerri Goetzinger,8058997,Closed,,2013-07-18T23:01:50.200,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2357,2374 NE Northgate Way,Tulsa,WA,74132-1838,Round 3 - 2013,7/18/13 0:00,7/18/13 9:27,7/18/13 12:09,161,88.78,7,Reinaldo Demarco,8060166,Closed,,2013-07-18T23:01:53.377,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1408,2375 NE Northgate Way,Los Angeles,WA,90041,Round 3 - 2013,7/18/13 0:00,7/18/13 8:34,7/18/13 12:08,213,83.46,9,Kristy Yancy,8060864,Closed,,2013-07-19T05:49:36.337,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1451,2376 NE Northgate Way,Harvey,WA,70058-3409,Round 3 - 2013,7/18/13 0:00,7/18/13 9:17,7/18/13 11:52,154,92.41,6,Ona Boso,8060833,Closed,,2013-07-18T19:38:41.637,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0928,2377 NE Northgate Way,Niles,WA,60714-4621,Round 3 - 2013,7/18/13 0:00,7/18/13 9:14,7/18/13 11:51,156,0,0,Robbin Cantero,8059305,Closed,,2013-07-19T12:10:15.183,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0928,2378 NE Northgate Way,Niles,WA,60714-4621,Round 3 - 2013,7/18/13 0:00,7/18/13 9:11,7/18/13 11:50,158,93.46,7,Gilberte Veith,8061313,Closed,,2013-07-19T12:10:21.070,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1472,2379 NE Northgate Way,Hayward,WA,94544-7807,Round 3 - 2013,7/18/13 0:00,7/18/13 9:41,7/18/13 11:49,127,93.67,5,Sylvie Toupin,8060806,Closed,,2013-07-19T06:19:20.147,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1391,2380 NE Northgate Way,Charleston,WA,29407-4605,Round 3 - 2013,7/18/13 0:00,7/18/13 9:14,7/18/13 11:48,153,96.2,3,Angeles Vickery,8060883,Closed,,2013-07-19T04:55:05.387,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2475,2381 NE Northgate Way,Bronx,WA,10451-2042,Round 3 - 2013,7/18/13 0:00,7/18/13 8:53,7/18/13 11:46,172,1,1,Hollie Faller,8059394,Closed,,2013-07-19T00:08:50.600,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1126,2382 NE Northgate Way,Murfreesboro,WA,37129-3364,Round 3 - 2013,7/18/13 0:00,7/18/13 9:20,7/18/13 11:46,146,94.94,4,Shaunna Lawry,8061142,Closed,,2013-07-19T13:04:10.263,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2475,2383 NE Northgate Way,Bronx,WA,10451-2042,Round 3 - 2013,7/18/13 0:00,7/18/13 8:51,7/18/13 11:45,173,92.51,3,Edmundo Job,8060061,Closed,,2013-07-19T00:08:50.700,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0938,2384 NE Northgate Way,Modesto,WA,95356-3215,Round 3 - 2013,7/18/13 0:00,7/18/13 8:47,7/18/13 11:42,174,0,0,Kendall Goguen,8059127,Closed,,2013-07-19T12:52:55.440,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0938,2385 NE Northgate Way,Modesto,WA,95356-3215,Round 3 - 2013,7/18/13 0:00,7/18/13 8:43,7/18/13 11:41,177,92.12,7,Shona Dodd,8061309,Closed,,2013-07-19T12:52:29.430,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2480,2386 NE Northgate Way,Lowell,WA,1852,Round 3 - 2013,7/18/13 0:00,7/18/13 8:52,7/18/13 11:40,168,1,1,Suzanna Tusing,8059711,Closed,,2013-07-18T19:20:05.147,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2293,2387 NE Northgate Way,Romeoville,WA,60446-6530,Round 3 - 2013,7/18/13 0:00,7/18/13 8:59,7/18/13 11:40,160,1,1,Latarsha Preslar,8058870,Closed,,2013-07-18T23:15:53.980,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2480,2388 NE Northgate Way,Lowell,WA,1852,Round 3 - 2013,7/18/13 0:00,7/18/13 8:49,7/18/13 11:40,170,88.72,7,Lyman Shemwell,8060064,Closed,,2013-07-18T19:20:08.493,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2293,2389 NE Northgate Way,Romeoville,WA,60446-6530,Round 3 - 2013,7/18/13 0:00,7/18/13 8:55,7/18/13 11:40,164,89.66,6,Nellie Madding,8060231,Closed,,2013-07-18T23:15:59.643,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2075,2390 NE Northgate Way,Philadelphia,WA,19134,Round 3 - 2013,7/18/13 0:00,7/18/13 8:30,7/18/13 11:36,185,4,4,Adeline Mccusker,8059762,Closed,,2013-07-18T21:08:16.737,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2075,2391 NE Northgate Way,Philadelphia,WA,19134,Round 3 - 2013,7/18/13 0:00,7/18/13 8:01,7/18/13 11:35,213,89.72,11,Roseanna Pillar,8060427,Closed,,2013-07-18T21:08:20.843,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2159,2392 NE Northgate Way,Sandusky,WA,44870-5892,Round 3 - 2013,7/19/13 0:00,7/18/13 8:43,7/18/13 11:18,154,87.6,6,Chad Smurf,8060347,Closed,,2013-07-18T15:30:10.433,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1841,2393 NE Northgate Way,Northfield,WA,44067-2067,Round 3 - 2013,7/18/13 0:00,7/18/13 8:45,7/18/13 11:15,149,84.45,8,Lita Willimas,8060647,Closed,,2013-07-18T23:07:29.460,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0945,2394 NE Northgate Way,Chesterfield,WA,48051-2007,Round 3 - 2013,7/18/13 0:00,7/18/13 8:47,7/18/13 11:14,146,0,0,Kimiko Cabe,8059339,Closed,,2013-07-19T00:07:06.030,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1841,2395 NE Northgate Way,Northfield,WA,44067-2067,Round 3 - 2013,7/18/13 0:00,7/18/13 8:49,7/18/13 11:14,144,2,2,Zenaida Koran,8059640,Closed,,2013-07-18T23:07:23.497,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0945,2396 NE Northgate Way,Chesterfield,WA,48051-2007,Round 3 - 2013,7/18/13 0:00,7/18/13 8:45,7/18/13 11:14,148,90.64,5,Gerald Schoenberger,8061303,Closed,,2013-07-19T00:06:39.707,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1334,2397 NE Northgate Way,Marquette,WA,49855-9483,Round 3 - 2013,7/18/13 0:00,7/18/13 8:15,7/18/13 11:07,171,87.17,8,Jayne Mcbain,8060947,Closed,,2013-07-19T00:35:03.480,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2154,2398 NE Northgate Way,Baldwin,WA,36542-2819,Round 3 - 2013,7/18/13 0:00,7/18/13 8:08,7/18/13 11:06,178,1,1,Forrest Boze,8058993,Closed,,2013-07-19T00:36:05.787,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2154,2399 NE Northgate Way,Baldwin,WA,36542-2819,Round 3 - 2013,7/18/13 0:00,7/18/13 8:07,7/18/13 11:06,178,93.99,5,Tana Nolley,8060354,Closed,,2013-07-19T00:35:30.060,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2108,2400 NE Northgate Way,Greensboro,WA,27410-2048,Round 3 - 2013,7/18/13 0:00,7/18/13 8:30,7/18/13 11:06,155,91.23,3,Rachele Lashua,8060397,Closed,,2013-07-18T21:16:22.790,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0779,2401 NE Northgate Way,Elizabethtown,WA,42701-5470,Round 3 - 2013,7/18/13 0:00,7/18/13 9:11,7/18/13 11:02,110,98.65,1,Jacinta Pease,8061446,Closed,,2013-07-19T12:21:55.147,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0857,2402 NE Northgate Way,Kearney,WA,68845-2892,Round 3 - 2013,7/18/13 0:00,7/18/13 7:58,7/18/13 11:01,182,91,6,Dorris Lyford,8061380,Closed,,2013-07-18T21:58:29.903,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0857,2403 NE Northgate Way,Kearney,WA,68845-2892,Round 3 - 2013,7/18/13 0:00,7/18/13 8:00,7/18/13 11:00,179,1,1,Kizzie Rea,8059048,Closed,,2013-07-18T21:58:27.180,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0307,2404 NE Northgate Way,Cathedral City,WA,92234-5441,Round 3 - 2013,7/18/13 0:00,7/18/13 8:05,7/18/13 10:49,163,90.38,3,Sherly Gaudet,8061617,Closed,,2013-07-19T02:56:54.527,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0004,2405 NE Northgate Way,Duluth,WA,55811-1810,Round 3 - 2013,7/18/13 0:00,7/18/13 8:07,7/18/13 10:42,154,0,0,Anamaria Durbin,8059202,Closed,,2013-07-19T02:39:56.453,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2108,2406 NE Northgate Way,Greensboro,WA,27410-2048,Round 3 - 2013,7/18/13 0:00,7/18/13 8:35,7/18/13 10:41,125,0,0,Gillian Ceasar,8058799,Closed,,2013-07-18T21:16:22.750,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0004,2407 NE Northgate Way,Duluth,WA,55811-1810,Round 3 - 2013,7/18/13 0:00,7/18/13 8:05,7/18/13 10:41,155,93.8,3,Lorretta Marcial,8060008,Closed,,2013-07-19T02:39:57.207,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1172,2408 NE Northgate Way,Douglasville,WA,30135-1708,Round 3 - 2013,7/18/13 0:00,7/18/13 8:14,7/18/13 10:30,135,87.73,3,Shirl Winger,8061102,Closed,,2013-07-18T22:38:04.857,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2372,2409 NE Northgate Way,Anchorage,WA,99515-2673,Round 3 - 2013,7/18/13 0:00,7/18/13 7:46,7/18/13 10:28,161,94.04,5,Astrid Adamo,8060157,Closed,,2013-07-19T01:10:05.783,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1886,2410 NE Northgate Way,Jersey City,WA,07310-1202,Round 3 - 2013,7/18/13 0:00,7/18/13 7:51,7/18/13 10:27,155,90.19,5,Enda Lotts,8060594,Closed,,2013-07-18T20:36:38.473,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2372,2411 NE Northgate Way,Anchorage,WA,99515-2673,Round 3 - 2013,7/18/13 0:00,7/18/13 7:48,7/18/13 10:13,144,0,0,Jayme Everette,8059198,Closed,,2013-07-19T01:10:03.347,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0662,2412 NE Northgate Way,Cottage Grove,WA,55016-4035,Round 3 - 2013,7/18/13 0:00,7/18/13 7:58,7/18/13 9:34,95,95.83,1,Syreeta Updike,8061513,Closed,,2013-07-18T21:38:40.183,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0044,2413 NE Northgate Way,Oklahoma City,WA,73109-3424,Round 3 - 2013,7/18/13 0:00,7/18/13 8:10,7/18/13 9:18,67,93.62,3,Ja Kluender,8061741,Closed,,2013-07-18T22:42:55.410,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2348,2414 NE Northgate Way,Lake Geneva,WA,53147-4595,Round 3 - 2013,7/17/13 0:00,7/17/13 15:27,7/17/13 17:42,134,0,0,Casandra Ryder,8059260,Closed,,2013-07-18T02:04:24.947,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2348,2415 NE Northgate Way,Lake Geneva,WA,53147-4595,Round 3 - 2013,7/17/13 0:00,7/17/13 15:23,7/17/13 17:42,138,84.37,9,Ashleigh Milliken,8060170,Closed,,2013-07-18T02:04:31.077,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0852,2416 NE Northgate Way,Rohnert Park,WA,94928-7907,Round 3 - 2013,7/17/13 0:00,7/17/13 14:41,7/17/13 17:31,169,0,0,Evelyn Dykeman,8059549,Closed,,2013-07-18T10:50:09.433,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0852,2417 NE Northgate Way,Rohnert Park,WA,94928-7907,Round 3 - 2013,7/17/13 0:00,7/17/13 14:38,7/17/13 17:31,172,84.39,8,Shantell Messersmith,8061387,Closed,,2013-07-18T10:50:12.757,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2089,2418 NE Northgate Way,Baton Rouge,WA,70816-1408,Round 3 - 2013,7/17/13 0:00,7/17/13 13:17,7/17/13 17:17,239,0,0,Harland Gullett,8059098,Closed,,2013-07-18T06:18:53.663,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2627,2419 NE Northgate Way,Azusa,WA,91702-2510,Round 3 - 2013,7/17/13 0:00,7/17/13 14:03,7/17/13 17:17,193,91.72,6,Vivienne Pawloski,8061759,Closed,,2013-07-18T01:28:37.720,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2089,2420 NE Northgate Way,Baton Rouge,WA,70816-1408,Round 3 - 2013,7/17/13 0:00,7/17/13 12:40,7/17/13 17:17,276,90.54,12,Dian Bosio,8060417,Closed,,2013-07-18T06:19:08.390,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1873,2421 NE Northgate Way,Gainesville,WA,20155,Round 3 - 2013,7/17/13 0:00,7/17/13 12:48,7/17/13 17:15,266,92.56,10,Florine Lawley,8060605,Closed,,2013-07-17T22:42:27.677,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1873,2422 NE Northgate Way,Gainesville,WA,20155,Round 3 - 2013,7/17/13 0:00,7/17/13 12:55,7/17/13 17:13,257,1,1,Marlo Gramlich,8058960,Closed,,2013-07-17T22:42:21.750,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2627,2423 NE Northgate Way,Azusa,WA,91702-2510,Round 3 - 2013,7/17/13 0:00,7/17/13 14:08,7/17/13 17:13,184,0,0,Meryl Mckissick,8059899,Closed,,2013-07-18T01:18:22.510,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2331,2424 NE Northgate Way,Savannah,WA,31404-3714,Round 3 - 2013,7/17/13 0:00,7/17/13 14:30,7/17/13 17:12,162,1,1,Jerri Goetzinger,8059552,Closed,,2013-07-18T04:39:30.987,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2331,2425 NE Northgate Way,Savannah,WA,31404-3714,Round 3 - 2013,7/17/13 0:00,7/17/13 14:36,7/17/13 17:12,155,92.87,4,Reinaldo Demarco,8060193,Closed,,2013-07-18T04:39:27.607,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2100,2426 NE Northgate Way,Monaca,WA,15061-2421,Round 3 - 2013,7/17/13 0:00,7/17/13 14:38,7/17/13 17:01,142,3,3,Kristy Yancy,8059554,Closed,,2013-07-18T00:24:21.563,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2032,2427 NE Northgate Way,Winter Park,WA,32792-8832,Round 3 - 2013,7/17/13 0:00,7/17/13 13:54,7/17/13 17:00,185,80.6,7,Ona Boso,8060472,Closed,,2013-07-18T01:00:19.510,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2100,2428 NE Northgate Way,Monaca,WA,15061-2421,Round 3 - 2013,7/17/13 0:00,7/17/13 14:36,7/17/13 17:00,143,82.46,11,Robbin Cantero,8060414,Closed,,2013-07-18T00:23:54.433,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2032,2429 NE Northgate Way,Winter Park,WA,32792-8832,Round 3 - 2013,7/17/13 0:00,7/17/13 13:56,7/17/13 16:59,182,0,0,Gilberte Veith,8059804,Closed,,2013-07-18T01:00:12.017,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1469,2430 NE Northgate Way,Monroe,WA,71203-7009,Round 3 - 2013,7/17/13 0:00,7/17/13 14:36,7/17/13 16:56,139,90.49,3,Sylvie Toupin,8060815,Closed,,2013-07-18T02:19:07.910,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0847,2431 NE Northgate Way,Virginia,WA,55792-3254,Round 3 - 2013,7/17/13 0:00,7/17/13 13:56,7/17/13 16:33,156,1,1,Angeles Vickery,8059841,Closed,,2013-07-18T02:48:45.877,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0847,2432 NE Northgate Way,Virginia,WA,55792-3254,Round 3 - 2013,7/17/13 0:00,7/17/13 13:53,7/17/13 16:32,158,92.87,4,Hollie Faller,8061382,Closed,,2013-07-18T02:48:20.100,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1361,2433 NE Northgate Way,Glendale,WA,85305-1103,Round 3 - 2013,7/17/13 0:00,7/17/13 13:47,7/17/13 16:19,152,98.73,1,Shaunna Lawry,8060913,Closed,,2013-07-18T20:03:02.060,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1450,2434 NE Northgate Way,Houma,WA,70360-2409,Round 3 - 2013,7/18/13 0:00,7/17/13 13:46,7/17/13 16:13,146,86.49,8,Edmundo Job,8060832,Closed,,2013-07-18T10:44:13.623,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0312,2435 NE Northgate Way,Sacramento,WA,95825-1905,Round 3 - 2013,7/17/13 0:00,7/17/13 13:40,7/17/13 16:12,151,0,0,Kendall Goguen,8058824,Closed,,2013-07-18T01:18:55.140,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0312,2436 NE Northgate Way,Sacramento,WA,95825-1905,Round 3 - 2013,7/17/13 0:00,7/17/13 13:34,7/17/13 16:11,156,93.67,5,Shona Dodd,8061621,Closed,,2013-07-18T01:29:02.713,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2281,2437 NE Northgate Way,San Jose,WA,95125-1057,Round 3 - 2013,7/17/13 0:00,7/17/13 12:57,7/17/13 16:04,186,1,1,Suzanna Tusing,8059304,Closed,,2013-07-18T02:40:03.520,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2281,2438 NE Northgate Way,San Jose,WA,95125-1057,Round 3 - 2013,7/17/13 0:00,7/17/13 12:53,7/17/13 16:03,189,88.42,6,Latarsha Preslar,8060235,Closed,,2013-07-18T02:40:05.930,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1867,2439 NE Northgate Way,La Quinta,WA,92253,Round 3 - 2013,7/17/13 0:00,7/17/13 13:25,7/17/13 15:55,149,0,0,Lyman Shemwell,8059170,Closed,,2013-07-18T02:10:57.610,Yum - FSC Single Department.pdf
